Month,Year,POB,KWH,SWH,HWH,MWH,FWH,BES,HAS,HOS,RIS,SBA,SBB,SHO,DEO,PEL,PES,REO,DEL,FLA,LRD,SSK,MES,GRH,MAC,HAD,SAI,RED,BWH,SSH,NCO,PCO,CAP,PWN,CEP,KCR,SCR,ZG,ZL,ZM,ZS,DF,PS,PL,BC,BD,BFF,SPO,COR,PB,BB,DR,DL,DC,DIN,RelPOB,RelKWH,RelSWH,RelHWH,RelMWH,RelFWH,RelBES,RelHAS,RelHOS,RelRIS,RelSBA,RelSBB,RelSHO,RelDEO,RelPEL,RelPES,RelREO,RelDEL,RelFLA,RelLRD,RelSSK,RelMES,RelGRH,RelMAC,RelHAD,RelSAI,RelRED,RelBWH,RelSSH,RelNCO,RelPCO,RelCAP,RelPWN,RelCEP,RelKCR,RelSCR,RelZG,RelZL,RelZM,RelZS,RelDF,RelPS,RelPL,RelBC,RelBD,RelBFF,RelSPO,RelCOR,RelPB,RelBB,RelDR,RelDL,RelDC,RelDIN,PelDemRatio,PiscivPlankRatio,DivCount,InfEpiRatio,BSSslope,HabitCover
March,1995,177.410811,70421.44003,70190.83891,24124.21577,866164.2054,871489.3804,5809.180569,166937.3507,112987.7687,5334.685666,27449.03767,5079.590538,598593.9854,1713983.306,2166461.222,962403.3618,606654.6873,82413.99945,93340.73462,2675353.344,455249.686,33216309.57,557107.1526,3527758.647,1195409.806,985284.4329,702747.5198,3566259.087,11888194.79,3680652.91,3355191.148,1915057.352,90712530.69,29199722.24,4268.168451,2301.667796,6176133.232,1337151196,684538069.3,1209534301,57729.93419,2598450648,5831524487,27311057.59,4204427382,10425636.06,10054102.78,10910468.26,2790064330,10659836512,4940133276,22253327851,0,95487791448,0.348895,2.009813,0.40148,0.185798,1.817163,1.278594,1.576986,1.179048,5.740202,1.067561,4.423617,0.94653,3.325975,1.520557,335.384485,7.700901,1.287887,1.092319,1.276365,16.949154,4.89501,9.471112,5.969515,8.710832,6.434534,2.775672,2.171647,3.044278,23.598465,3.598371,14.718582,0.330706,316.157077,19.703875,0.613538,2.290227,0.975481,69.929864,20.486426,19.674184,0.031537,56.826911,127.532737,7.513534,1156.678246,1.352743,1.042808,1.083496,610.174134,2318.477567,7.626808,18.385509,1,1.241153,2.201063,1.41E+27,28.02,1.16E+11,-1910781.047,0.300577
May,1995,172.266072,63588.76135,69137.95855,24142.08203,866297.3474,864605.798,6783.068365,164553.2976,110259.0681,5251.204852,27925.76425,5120.256941,572569.5215,1394551.236,1675984.603,696947.7056,584489.7794,87924.21301,79542.62357,1787608.309,404897.5072,30709305.47,579113.1284,4387829.988,991421.3339,1017529.205,716694.109,3738639.297,12554187.45,3677919.189,3480938.877,4189868.53,90202057.83,31596290.93,4263.943439,2352.381774,6178923.833,1309660134,438508718.1,34387392.35,163443743.2,2963568187,6251132281,27683879.7,4280568915,10436720.64,10054895.41,10936188.15,2845057704,10685721943,4965201254,22049598030,0,95521735119,0.338777,1.81481,0.395458,0.185936,1.817443,1.268494,1.841362,1.16221,5.601574,1.050855,4.500445,0.954108,3.181374,1.237174,259.455017,5.576794,1.240833,1.165351,1.087686,11.325027,4.353605,8.756279,6.205313,10.834542,5.336525,2.86651,2.214745,3.191428,24.920483,3.595698,15.270213,0.723537,314.377945,21.321072,0.61293,2.340689,0.975922,68.492146,13.123414,0.559342,89.287443,64.811862,136.709365,7.6161,1177.625511,1.354181,1.04289,1.08605,622.20093,2324.107559,7.665509,18.217189,1,1.241594,8.53E+19,1.49E+27,31.64,1.19E+11,-1763085.593,0.300941
August,1995,169.60739,64050.22925,68097.13135,24173.7045,896879.589,880137.9608,6301.217974,168374.0784,111293.5317,5297.794789,27659.07369,4906.145367,583201.1219,1510870.063,1722677.463,768527.0245,592179.7103,71069.2965,83660.61582,2025753.479,426855.8077,24881896.42,599990.5223,4514433.108,1028386.405,1045945.603,769171.924,4101964.741,12834146.74,3900684.957,3605442.959,4976964.77,92588472.73,34655320.66,4259.491995,2830.369062,6176243.521,1286724314,357363921.1,470009486.5,552684536.2,520171135.2,9235250576,28063983.62,4356895222,10444587.88,10056125.7,10953188.52,2986879591,10711228849,4999634238,22461055097,0,93711431225,0.333548,1.82798,0.389504,0.186179,1.881603,1.291282,1.710557,1.189195,5.654128,1.060178,4.457466,0.91421,3.240447,1.340366,266.683422,6.149553,1.257158,0.941956,1.143997,12.833747,4.589709,7.094684,6.429019,11.147153,5.535497,2.946563,2.376913,3.501575,25.476212,3.813484,15.816389,0.859459,322.69523,23.385295,0.61229,2.8163,0.975499,67.292657,10.694963,7.645135,301.925224,11.375902,201.970649,7.720671,1198.623609,1.355202,1.043018,1.087739,653.216719,2329.655223,7.718668,18.557131,1,1.218064,8.43E+19,1.45E+27,32.26,1.23E+11,-1417911.891,0.301296
October,1995,167.092574,64547.21347,67313.67843,24207.43219,902640.1568,891119.304,6108.589076,174289.7366,113048.6037,5329.576724,27121.65617,4987.196693,593340.9492,1477434.399,1868979.403,836779.9369,600056.9264,77064.11185,87133.79725,2257057.362,420963.1839,27180110.78,601277.025,3818044.412,1067672.693,1074618.329,780519.5767,4449608.832,13403457.03,3839355.896,3354286.209,4888994.296,100027988.7,39417002.37,4254.909638,2813.304189,6166435.924,1374701955,459505427.4,259811853.7,461707722.5,265617932.6,9255278559,28453082.83,4436762931,10445690.9,10058683.03,10962803.54,3117589831,10721044516,5042661042,22712977117,0,93432038147,0.328603,1.842164,0.385023,0.186439,1.893688,1.307393,1.658265,1.230977,5.743293,1.066538,4.370857,0.929313,3.296787,1.310703,289.332063,6.695695,1.273881,1.021411,1.19149,14.299126,4.526349,7.749984,6.442804,9.427613,5.746964,3.027337,2.41198,3.798335,26.606312,3.753526,14.714612,0.844267,348.623904,26.598462,0.611632,2.79932,0.97395,71.893681,13.75179,4.226078,252.225634,5.808941,202.408651,7.827716,1220.595981,1.355345,1.043283,1.088694,681.802443,2331.790096,7.785095,18.765267,1,1.214432,3.79E+19,1.68E+27,31.18,1.26E+11,-1553030.944,0.301363
January,1996,169.908747,66018.14225,69294.58545,24233.144,873318.1211,874896.0863,5949.439269,171201.6773,114673.6452,5336.068294,27068.67836,5044.914286,587812.4395,1602577.07,2019491.823,900555.2547,604754.08,77090.92621,90226.14607,2472460.438,443124.3506,29227590.79,533125.2033,3818044.412,1102757.819,1113325.286,779139.8883,4799671.18,13662477.91,3796647.927,3349645.51,4844079.074,105664200.6,47434139.43,4250.446717,2820.859568,6153956.377,1333711307,528474600.3,222704368.1,240132921.1,215372424.8,8698084747,28847948.66,4513173493,10430036.14,10063078.86,10969011,3511473415,10719122563,5139487296,23811548600,0,92842012251,0.334141,1.884144,0.396354,0.186637,1.832172,1.283592,1.615061,1.209166,5.825851,1.067837,4.362319,0.940068,3.266069,1.421724,312.632517,7.206009,1.283852,1.021766,1.233776,15.663768,4.764634,8.333791,5.712544,9.427613,5.935816,3.13638,2.407716,4.09716,27.120477,3.711773,14.694254,0.836511,368.267588,32.008399,0.61099,2.806838,0.971979,69.749966,15.815857,3.622491,131.181861,4.710095,190.223081,7.936347,1241.617259,1.353314,1.043739,1.08931,767.942956,2331.372078,7.93458,19.672897,1,1.206763,2.725337,1.55E+27,28,1.29E+11,-1674944.901,0.300794
March,1996,178.224107,66780.48258,69319.27744,22556.64861,874620.6149,875513.3845,5835.616873,170440.8771,111945.3202,5348.499238,27589.7292,5093.118643,601310.4543,1717174.832,2156631.74,952136.066,608956.2603,82420.24364,93265.26493,2685653.955,465226.6499,31627515.36,553782.8188,3818044.412,1110287.181,1007788.022,710625.783,3653660.014,11723775.17,3658584.943,3465104.646,3028080.245,103066629.6,31054213,4247.35186,2268.35925,6140718.727,1299142140,583775723.5,47581426.8,553405843.7,222006984.9,8424070726,29249330.41,4590489377,10449352.71,10067061.48,10985520.51,3329317974,10744781245,5149703177,23466592962,0,93240530722,0.350494,1.905901,0.396495,0.173725,1.834904,1.284497,1.584163,1.203793,5.687242,1.070325,4.44629,0.949051,3.341068,1.523389,333.862807,7.618745,1.292773,1.092402,1.275333,17.014412,5.002286,9.018092,5.933894,9.427613,5.976345,2.839068,2.195992,3.118887,23.272087,3.576796,15.200751,0.522911,359.214368,20.95528,0.610545,2.257084,0.969888,67.94208,17.470874,0.773956,302.319267,4.85519,184.230521,8.046771,1262.887599,1.35582,1.044152,1.09095,728.106406,2336.952753,7.950352,19.387898,1,1.211943,2.209965,1.19E+27,27.98,1.33E+11,-1816684.779,0.304612
May,1996,173.066906,60191.89468,68285.1585,22572.85747,874161.3795,868420.3771,6812.017758,167919.2248,109447.5495,5266.014973,28068.61733,5132.0683,574627.9198,1397169.804,1659841.245,685873.5722,585759.3872,87452.42703,79160.81079,1793346.015,413344.3304,30435858.82,574324.6053,4588714.105,910743.2515,1035776.526,749591.0284,3805351.979,12311316.71,3617367.366,3581576.734,6629334.862,102816001.2,33214860.35,4243.545711,2305.302116,6128057.092,1263358885,748800617.9,470637980.5,84592538.91,259177213.9,7438429726,29650500,4667799439,10464295.18,10069316.18,10991320.64,3590188577,10805541316,5197254813,23778119103,0,94621678050,0.340352,1.717864,0.39058,0.17385,1.833941,1.274091,1.849221,1.185983,5.560346,1.053818,4.523467,0.956309,3.192812,1.239497,256.955903,5.488182,1.243528,1.159098,1.082465,11.361377,4.444429,8.67831,6.154003,11.33057,4.902259,2.917915,2.316404,3.248376,24.438376,3.5365,15.711692,1.144802,358.340862,22.413277,0.609998,2.293843,0.967888,66.0707,22.409635,7.655358,46.211934,5.668086,162.67501,8.157137,1284.156337,1.357759,1.044386,1.091526,785.157597,2350.167858,8.023764,19.645278,1,1.229895,8.48E+19,1.28E+27,31.64,1.37E+11,-1746706.293,0.306792
August,1996,170.405054,60644.26988,67259.08054,22601.53269,905074.6716,883967.1619,6328.152103,168493.966,111192.3274,5314.516966,27801.65264,4915.499765,585045.8597,1512003.094,1702425.873,755821.0753,593054.7874,70340.92433,83161.77534,2033601.05,435677.4058,25449863.77,594283.0212,4630901.842,939078.0654,1060839.887,861585.1319,4174516.582,12681086.22,3799235.897,3696105.899,7087434.646,108125732.6,38198177.75,4239.367937,2760.945803,6118004.557,1270118454,908144116.6,432697347.3,480449442,1243366585,7404759725,30058646.33,4747855781,10474032.47,10070078.28,10986969.77,3915876296,10855627851,5255956908,24469100415,0,92211064041,0.335117,1.730775,0.384711,0.174071,1.898795,1.2969,1.717868,1.190042,5.648987,1.063525,4.480443,0.915953,3.250697,1.341371,263.548324,6.047883,1.259015,0.932302,1.137176,12.883464,4.684562,7.256631,6.367862,11.434741,5.054777,2.988522,2.66249,3.563507,25.172381,3.714303,16.214109,1.22391,376.846675,25.776003,0.609398,2.747222,0.9663,66.42421,27.178368,7.038219,262.464021,27.191851,161.938662,8.269422,1306.180604,1.359022,1.044465,1.091093,856.383992,2361.061506,8.114391,20.216161,1,1.198562,8.41E+19,1.27E+27,32.36,1.40E+11,-1451238.54,0.307225
October,1996,167.893152,61047.47583,66506.05632,22632.44727,911131.0842,895104.67,6135.446899,169242.0845,114130.0142,5348.700598,27254.93596,4995.002797,595499.7974,1477474.948,1850996.949,824030.27,601814.4732,76059.05617,86682.82861,2268606.79,428964.852,28753761.52,596003.6055,4045125.249,966464.295,1088615.067,874015.1029,4542271.61,13236475.39,3766374.569,3374353.436,7244566.923,110310924.2,47691250.98,4235.038298,2726.410139,6106051.81,1461603480,928808239.1,560361721,292872671.1,391218757.1,6362651811,30475161.04,4829698312,10509599.67,10071459.28,10992305.61,3873734313,10887130766,5288389547,24132511929,0,94121414582,0.330177,1.742282,0.380404,0.174309,1.911501,1.31324,1.665556,1.195326,5.798232,1.070365,4.392336,0.930768,3.308782,1.310739,286.548244,6.593676,1.277612,1.00809,1.185323,14.372295,4.612386,8.198686,6.386298,9.988326,5.202189,3.066768,2.700902,3.877436,26.274847,3.682176,14.802643,1.251045,384.462644,32.181897,0.608775,2.712858,0.964413,76.438426,27.796791,9.114797,159.992982,8.555773,139.148245,8.384009,1328.696268,1.363637,1.044608,1.091623,847.167735,2367.913281,8.164462,19.938075,1,1.223393,3.77E+19,1.52E+27,31.12,1.44E+11,-1645759.45,0.307897
January,1997,170.707143,62387.14193,68608.66928,22656.12166,882151.9414,878975.0517,5975.991892,166286.9758,116927.0963,5357.410485,27198.93578,5051.932549,590664.2458,1600039.626,2008967.76,889355.7222,606600.7482,76361.49415,89983.70433,2487403.485,451522.6206,30693472.14,530271.0403,4045125.249,989329.5146,1129972.784,853943.4637,4929031.772,13279853.15,3746634.102,3401446.829,7240784.476,71360921.16,61223137.8,4230.772588,2848.75564,6094874.512,1429640762,761780405.6,118114554.2,14486811.64,250630963.2,6243008028,30897230.53,4910928648,10538280.83,10076106.27,11004729.51,3514464179,10897513551,5321303874,23302843312,0,96383342083,0.335711,1.780516,0.39243,0.174491,1.850705,1.289576,1.622269,1.174455,5.940335,1.072108,4.383311,0.941376,3.281914,1.419472,311.003313,7.116393,1.287773,1.012099,1.23046,15.758436,4.854935,8.751764,5.681961,9.988326,5.325266,3.183278,2.638876,4.207587,26.360954,3.662877,14.921497,1.250392,248.711618,41.313169,0.608162,2.834595,0.962647,74.766851,22.798086,1.921241,7.913979,5.481183,136.531691,8.500124,1351.043511,1.367359,1.04509,1.092857,768.597023,2370.171501,8.215277,19.252609,1,1.252793,2.71699,1.38E+27,28.06,1.48E+11,-1761301.365,0.308491
March,1997,179.056881,63189.45394,68632.86825,21181.34551,883433.0833,879578.5683,5860.802421,167691.2966,115052.9704,5371.929102,27722.06916,5099.367745,603697.1185,1713818.72,2147058.054,941199.4129,607410.3918,81771.0777,93017.01456,2701639.595,473905.9806,32648740,551174.9031,4045125.249,995050.127,1022237.593,742001.617,3745374.528,11494819.79,3638642.184,3558578.212,3116608.45,66254525.7,42479524.02,4227.951303,2436.535685,6084719.747,1393432740,533600467,179359409.6,4041.236491,258041126.5,6311246331,31326699.56,4992371057,10576872.23,10083483.83,11021529.33,3990123637,10901919435,5388185337,24683866521,0,91572919515,0.352132,1.803414,0.392569,0.163133,1.853393,1.290462,1.591,1.184373,5.845122,1.075014,4.467618,0.950215,3.354329,1.520411,332.380728,7.531233,1.289491,1.083797,1.271939,17.115686,5.09561,9.309278,5.90595,9.988326,5.356058,2.879774,2.292951,3.197177,22.817603,3.557299,15.610802,0.538199,230.914484,28.665041,0.607756,2.424424,0.961043,72.873257,15.96926,2.917445,0.002208,5.64324,138.024031,8.618275,1373.449098,1.372366,1.045856,1.094525,872.621541,2371.129766,8.318531,20.393599,1,1.190267,2.306596,1.76E+27,28.06,1.52E+11,-1876773.813,0.3123
May,1997,173.865183,57342.86053,67586.97577,21196.39769,881755.2514,871882.7079,6840.104952,165202.5002,112918.2565,5289.935024,28201.64584,5137.40522,576308.3603,1393105.922,1651552.125,676951.5679,584960.3206,86844.85875,78904.5837,1801183.288,420730.5501,30626077.11,571924.0477,4778282.264,832678.9699,1054338.22,781335.4723,3889570.449,12013292.16,3606287.205,3716344.716,5005881.823,66128870.45,43858555.71,4224.340156,2627.298313,6077482.312,1357789284,367705462.3,111621832,12912429.34,293812554.8,7138285162,31758152.5,5075176856,10608693.98,10085852.68,11025392.83,4049596889,10954068049,5419750418,24009463514,0,91158105566,0.341922,1.636553,0.386586,0.163249,1.849873,1.279171,1.856845,1.166795,5.73667,1.058605,4.544905,0.957303,3.202149,1.235892,255.672685,5.41679,1.241831,1.151046,1.078962,11.411029,4.523848,8.732547,6.128281,11.798656,4.482062,2.970206,2.414501,3.320268,23.846788,3.525668,16.302893,0.864452,230.476542,29.595607,0.607237,2.614239,0.9599,71.009188,11.004459,1.815631,7.053912,6.425544,156.110987,8.736972,1396.229767,1.376495,1.046101,1.094909,885.628066,2382.471909,8.367263,19.836413,1,1.184876,8.25E+19,1.94E+27,31.72,1.56E+11,-1757738.963,0.313046
August,1997,171.173722,57917.31927,66560.39269,21223.1239,912944.1092,887491.9198,6351.908487,167732.7404,115129.6972,5339.0566,27930.62136,4919.295018,585888.7718,1508111.145,1690159.208,745675.1092,593111.6449,69887.24775,82623.77553,2039878.129,442965.3463,24998446.8,592141.4256,3986808.572,860730.7149,1083074.136,920243.3071,4269904.87,12243270.82,3800547.144,3871968.838,5767117.529,71491445.65,45789344.68,4220.523695,3314.81936,6074857.997,1336062631,353128158.3,106235429.9,293779506.2,530452275.7,11405142343,32196876.06,5160919879,10636202.14,10087840.63,11027927.73,4101004968,11032637625,5461875410,23959321534,0,86323243372,0.336629,1.652948,0.380715,0.163455,1.915305,1.302071,1.724317,1.184666,5.84902,1.068435,4.501228,0.916661,3.25538,1.337918,261.649352,5.966698,1.259136,0.926289,1.129819,12.923231,4.762925,7.127917,6.344914,9.844329,4.633057,3.051159,2.843757,3.644934,24.303303,3.715585,16.985587,0.995908,249.16653,30.898497,0.606689,3.298342,0.959486,69.872935,10.568198,1.728017,160.488375,11.600745,249.425176,8.857669,1419.818494,1.380064,1.046307,1.095161,896.870774,2399.56052,8.432298,19.794986,1,1.122032,8.14E+19,2.00E+27,32.36,1.60E+11,-1424362.705,0.31368
October,1997,168.626813,58506.22113,65763.19664,21252.05416,918040.9682,898296.0986,6155.350043,170266.3039,117764.9884,5372.795385,27366.43453,4998.03487,595090.2818,1473690.418,1835000.764,811747.4436,601997.678,75481.30093,85870.85219,2273428.775,435335.5366,28908484.96,593782.1053,3416983.676,888993.2125,1114252.452,935280.4786,4637872.509,12687173.47,3738028.285,3588650.562,6293887.331,118861492.7,50053846.03,4216.574608,3435.960315,6067257.898,1406394027,591813574.8,170840648.8,100391144.8,689117846.4,9028570590,32645932.46,5249306560,10654029.78,10089843.31,11028186.69,4108455147,11097503951,5516452420,23970863802,0,87991943883,0.33162,1.669755,0.376155,0.163678,1.925998,1.317923,1.670959,1.20256,5.982903,1.075187,4.410305,0.931333,3.306507,1.307382,284.071914,6.495392,1.278001,1.000432,1.17422,14.402843,4.680886,8.242803,6.362495,8.437303,4.785185,3.138992,2.890225,3.959044,25.184465,3.654464,15.742723,1.086874,414.263629,33.776169,0.606121,3.418881,0.958285,73.551102,17.711426,2.77888,54.842531,15.070688,197.450653,8.981209,1444.134517,1.382377,1.046515,1.095187,898.500094,2413.668721,8.516556,19.804522,1,1.143722,3.64E+19,2.37E+27,31.3,1.64E+11,-1654711.254,0.313637
January,1998,171.408089,59944.74587,67524.85346,21273.93814,887069.6719,880967.4154,5993.429682,167238.1012,120031.1438,5380.344689,27295.78445,5054.845541,588835.1509,1596112.528,1991193.8,876853.2754,606529.1977,75787.52357,89158.34495,2492082.825,458246.926,31174294.82,528016.5779,3416983.676,913482.0161,1160650.516,899530.8419,5015813.653,12881506.77,3676969.97,3605048.361,6647198.301,81872356.18,59376882.71,4212.63025,3540.106144,6060862.564,1391579010,591461688.2,66291537.75,17260105.89,285929994.9,7433498790,33101408.52,5332999282,10640250.34,10091239.23,11025604.59,3762558938,11155000316,5550262091,23712333818,0,90806807023,0.33709,1.710811,0.386231,0.163846,1.861022,1.292499,1.627003,1.181172,6.098032,1.076698,4.398919,0.941919,3.271751,1.415989,308.25177,7.016352,1.287621,1.004491,1.219174,15.788081,4.927238,8.888863,5.657804,8.437303,4.917001,3.269701,2.779751,4.281667,25.570223,3.59477,15.814657,1.147887,285.346739,40.067323,0.605554,3.522509,0.957275,72.776311,17.700895,1.078293,9.428998,6.253156,162.567172,9.106515,1467.159186,1.380589,1.04666,1.09493,822.854196,2426.173982,8.568753,19.590927,1,1.180309,2.810041,2.34E+27,28.14,1.68E+11,-1789588.426,0.308132
March,1998,179.76259,60682.87971,67547.46915,19938.50434,888342.7421,881569.3616,5876.518605,168391.7677,116888.4234,5392.743262,27816.00836,5102.848175,602421.4823,1711838.162,2137745.101,931660.6706,610205.8278,81721.8603,92555.57587,2707384.249,481208.0685,33005827.92,550526.451,3416983.676,911398.8148,1054857.557,767914.1747,3791304.492,11208283.29,3554375.232,3758859.245,2324778.213,77543816.51,29584024.15,4210.031062,2897.121728,6056681.57,1356172797,502127923,66418985.65,7080528.779,294308989.3,7476661819,33566564.7,5425496393,10652994.21,10092063.1,11018866.18,3166481807,11181813091,5540766877,23144652362,0,92059788521,0.35352,1.731877,0.386361,0.153561,1.863693,1.293382,1.595266,1.18932,5.93837,1.079179,4.482757,0.950864,3.347241,1.518654,330.939013,7.454906,1.295426,1.083145,1.265629,17.15208,5.174124,9.411096,5.899001,8.437303,4.905788,2.971669,2.373026,3.236385,22.248818,3.474916,16.489396,0.40146,270.260638,19.963201,0.60518,2.882721,0.956615,70.924649,15.02737,1.080366,3.868012,6.436401,163.511128,9.234483,1492.606027,1.382243,1.046745,1.094261,692.494891,2432.005668,8.554094,19.121913,1,1.196596,2.295436,1.86E+27,28.1,1.73E+11,-1897751.294,0.308332
May,1998,174.519081,55382.48833,66507.66513,19952.4824,886309.0276,873732.4262,6857.609531,165760.8678,113301.1565,5308.901952,28291.62239,5141.390689,575834.8617,1390976.614,1653095.287,672463.2782,586218.803,87187.99526,78901.27331,1806096.854,427653.4448,30488073.21,572448.6706,4213352.539,773674.549,1097411.905,780371.802,3911548.116,11701255.18,3505158.626,3913509.419,4557150.462,77332035.47,31498200.49,4206.644976,3003.674663,6055793.768,1320610737,324801558.6,30838524.9,31950335.78,326542621.8,9292070197,34035402.95,5515104405,10664114.19,10093179.69,11011151.72,3234356715,11196443675,5570956863,23297382058,0,91339298352,0.343208,1.580605,0.380413,0.153669,1.859426,1.281884,1.861597,1.170739,5.756123,1.062401,4.559406,0.958046,3.199518,1.234003,255.911578,5.380876,1.244503,1.155593,1.078916,11.442158,4.598285,8.693198,6.133902,10.403717,4.164459,3.09155,2.411523,3.339029,23.227384,3.4268,17.167817,0.786962,269.522525,21.254881,0.604694,2.988744,0.956475,69.064837,9.720457,0.501617,17.454102,7.141336,203.213267,9.363465,1517.25805,1.383686,1.046861,1.093495,707.338819,2435.187769,8.600703,19.248097,1,1.187231,8.08E+19,2.03E+27,31.74,1.77E+11,-1749477.064,0.308728
